batch_idx,layer_idx,seq_idx,num_tokens,orig_unique_experts,reduced_unique_experts,dropped_experts
1050,,0,1,6,6,0
1050,,1,1,6,6,0
1050,,2,1,6,6,0
1050,,3,1,6,6,0
1050,,4,1,6,6,0
1050,,5,1,6,6,0
1050,,6,1,6,6,0
1050,,7,1,6,6,0
1050,,8,1,6,6,0
1050,,9,1,6,6,0
1050,,10,1,6,6,0
1050,,11,1,6,6,0
1050,,12,1,6,6,0
1050,,13,1,6,6,0
1050,,14,1,6,6,0
1050,,15,1,6,6,0
1050,,0,1,6,6,0
1050,,1,1,6,6,0
1050,,2,1,6,6,0
1050,,3,1,6,6,0
1050,,4,1,6,6,0
1050,,5,1,6,6,0
1050,,6,1,6,6,0
1050,,7,1,6,6,0
1050,,8,1,6,6,0
1050,,9,1,6,6,0
1050,,10,1,6,6,0
1050,,11,1,6,6,0
1050,,12,1,6,6,0
1050,,13,1,6,6,0
1050,,14,1,6,6,0
1050,,15,1,6,6,0
1050,,0,1,6,6,0
1050,,1,1,6,6,0
1050,,2,1,6,6,0
1050,,3,1,6,6,0
1050,,4,1,6,6,0
1050,,5,1,6,6,0
1050,,6,1,6,6,0
1050,,7,1,6,6,0
1050,,8,1,6,6,0
2500,,6,1,6,6,0
2500,,7,1,6,6,0
2500,,8,1,6,6,0
2500,,0,1,6,6,0
2500,,1,1,6,6,0
2500,,2,1,6,6,0
2500,,3,1,6,6,0
2500,,4,1,6,6,0
2500,,5,1,6,6,0
2500,,6,1,6,6,0
2500,,7,1,6,6,0
2500,,8,1,6,6,0
2500,,0,1,6,6,0
2500,,1,1,6,6,0
2500,,2,1,6,6,0
2500,,3,1,6,6,0
2500,,4,1,6,6,0
2500,,5,1,6,6,0
2500,,6,1,6,6,0
2500,,7,1,6,6,0
2500,,8,1,6,6,0
2500,,0,1,6,6,0
2500,,1,1,6,6,0
2500,,2,1,6,6,0
2500,,3,1,6,6,0
2500,,4,1,6,6,0
2500,,5,1,6,6,0
2500,,6,1,6,6,0
2500,,7,1,6,6,0
2500,,8,1,6,6,0
2500,,0,1,6,6,0
2500,,1,1,6,6,0
2500,,2,1,6,6,0
2500,,3,1,6,6,0
2500,,4,1,6,6,0
2500,,5,1,6,6,0
2500,,6,1,6,6,0
2500,,7,1,6,6,0
2500,,8,1,6,6,0
2500,,0,1,6,6,0
2500,,1,1,6,6,0
2500,,2,1,6,6,0
2500,,3,1,6,6,0
2500,,4,1,6,6,0
2500,,5,1,6,6,0
2500,,6,1,6,6,0
2500,,7,1,6,6,0
2500,,8,1,6,6,0
2500,,0,1,6,6,0
2500,,1,1,6,6,0
2500,,2,1,6,6,0
2500,,3,1,6,6,0
2500,,4,1,6,6,0
2500,,5,1,6,6,0
2500,,6,1,6,6,0
2500,,7,1,6,6,0
2500,,8,1,6,6,0
2500,,0,1,6,6,0
2500,,1,1,6,6,0
2500,,2,1,6,6,0
2500,,3,1,6,6,0
2500,,4,1,6,6,0
2500,,5,1,6,6,0
2500,,6,1,6,6,0
2500,,7,1,6,6,0
2500,,8,1,6,6,0
2500,,0,1,6,6,0
2500,,1,1,6,6,0
2500,,2,1,6,6,0
2500,,3,1,6,6,0
2500,,4,1,6,6,0
2500,,5,1,6,6,0
2500,,6,1,6,6,0
2500,,7,1,6,6,0
2500,,8,1,6,6,0
2500,,0,1,6,6,0
2500,,1,1,6,6,0
2500,,2,1,6,6,0
2500,,3,1,6,6,0
2500,,4,1,6,6,0
2500,,5,1,6,6,0
2500,,6,1,6,6,0
2500,,7,1,6,6,0
2500,,8,1,6,6,0
2500,,0,1,6,6,0
2500,,1,1,6,6,0
2500,,2,1,6,6,0
2500,,3,1,6,6,0
2500,,4,1,6,6,0
2500,,5,1,6,6,0
2500,,6,1,6,6,0
2500,,7,1,6,6,0
2500,,8,1,6,6,0
2500,,0,1,6,6,0
2500,,1,1,6,6,0
2500,,2,1,6,6,0
2500,,3,1,6,6,0
2500,,4,1,6,6,0
2500,,5,1,6,6,0
2500,,6,1,6,6,0
2500,,7,1,6,6,0
2500,,8,1,6,6,0
2500,,0,1,6,6,0
2500,,1,1,6,6,0
2500,,2,1,6,6,0
2500,,3,1,6,6,0
2500,,4,1,6,6,0
2500,,5,1,6,6,0
2500,,6,1,6,6,0
2500,,7,1,6,6,0
2500,,8,1,6,6,0
2500,,0,1,6,6,0
2500,,1,1,6,6,0
2500,,2,1,6,6,0
2500,,3,1,6,6,0
2500,,4,1,6,6,0
2500,,5,1,6,6,0
2500,,6,1,6,6,0
2500,,7,1,6,6,0
2500,,8,1,6,6,0
2500,,0,1,6,6,0
2500,,1,1,6,6,0
2500,,2,1,6,6,0
2500,,3,1,6,6,0
2500,,4,1,6,6,0
2500,,5,1,6,6,0
2500,,6,1,6,6,0
2500,,7,1,6,6,0
2500,,8,1,6,6,0
2500,,0,1,6,6,0
2500,,1,1,6,6,0
2500,,2,1,6,6,0
2500,,3,1,6,6,0
2500,,4,1,6,6,0
2500,,5,1,6,6,0
2500,,6,1,6,6,0
2500,,7,1,6,6,0
2500,,8,1,6,6,0
2500,,0,1,6,6,0
2500,,1,1,6,6,0
2500,,2,1,6,6,0
2500,,3,1,6,6,0
2500,,4,1,6,6,0
2500,,5,1,6,6,0
2500,,6,1,6,6,0
2500,,7,1,6,6,0
2500,,8,1,6,6,0
2500,,0,1,6,6,0
2500,,1,1,6,6,0
2500,,2,1,6,6,0
2500,,3,1,6,6,0
2500,,4,1,6,6,0
2500,,5,1,6,6,0
2500,,6,1,6,6,0
2500,,7,1,6,6,0
2500,,8,1,6,6,0
2500,,0,1,6,6,0
2500,,1,1,6,6,0
2500,,2,1,6,6,0
2500,,3,1,6,6,0
2500,,4,1,6,6,0
2500,,5,1,6,6,0
2500,,6,1,6,6,0
2500,,7,1,6,6,0
2500,,8,1,6,6,0
2500,,0,1,6,6,0
2500,,1,1,6,6,0
2500,,2,1,6,6,0
2500,,3,1,6,6,0
2500,,4,1,6,6,0
2500,,5,1,6,6,0
2500,,6,1,6,6,0
2500,,7,1,6,6,0
2500,,8,1,6,6,0
2500,,0,1,6,6,0
2500,,1,1,6,6,0
2500,,2,1,6,6,0
2500,,3,1,6,6,0
2500,,4,1,6,6,0
2500,,5,1,6,6,0
2500,,6,1,6,6,0
2500,,7,1,6,6,0
2500,,8,1,6,6,0
2500,,0,1,6,6,0
2500,,1,1,6,6,0
2500,,2,1,6,6,0
2500,,3,1,6,6,0
2500,,4,1,6,6,0
2500,,5,1,6,6,0
2500,,6,1,6,6,0
2500,,7,1,6,6,0
2500,,8,1,6,6,0
2500,,0,1,6,6,0
2500,,1,1,6,6,0
2500,,2,1,6,6,0
2500,,3,1,6,6,0
2500,,4,1,6,6,0
2500,,5,1,6,6,0
2500,,6,1,6,6,0
2500,,7,1,6,6,0
2500,,8,1,6,6,0
2500,,0,1,6,6,0
2500,,1,1,6,6,0
2500,,2,1,6,6,0
2500,,3,1,6,6,0
2500,,4,1,6,6,0
2500,,5,1,6,6,0
2500,,6,1,6,6,0
2500,,7,1,6,6,0
2500,,8,1,6,6,0
2500,,0,1,6,6,0
2500,,1,1,6,6,0
2500,,2,1,6,6,0
2500,,3,1,6,6,0
2500,,4,1,6,6,0
2500,,5,1,6,6,0
2500,,6,1,6,6,0
2500,,7,1,6,6,0
2500,,8,1,6,6,0
2500,,0,1,6,6,0
2500,,1,1,6,6,0
2500,,2,1,6,6,0
2500,,3,1,6,6,0
2500,,4,1,6,6,0
2500,,5,1,6,6,0
2500,,6,1,6,6,0
2500,,7,1,6,6,0
2500,,8,1,6,6,0
2500,,0,1,6,6,0
2500,,1,1,6,6,0
2500,,2,1,6,6,0
2500,,3,1,6,6,0
2500,,4,1,6,6,0
2500,,5,1,6,6,0
2500,,6,1,6,6,0
2500,,7,1,6,6,0
2500,,8,1,6,6,0
2500,,0,1,6,6,0
2500,,1,1,6,6,0
2500,,2,1,6,6,0
2500,,3,1,6,6,0
2500,,4,1,6,6,0
2500,,5,1,6,6,0
2500,,6,1,6,6,0
2500,,7,1,6,6,0
2500,,8,1,6,6,0
2500,,0,1,6,6,0
2500,,1,1,6,6,0
2500,,2,1,6,6,0
2500,,3,1,6,6,0
2500,,4,1,6,6,0
2500,,5,1,6,6,0
2500,,6,1,6,6,0
2500,,7,1,6,6,0
2500,,8,1,6,6,0
2500,,0,1,6,6,0
2500,,1,1,6,6,0
2500,,2,1,6,6,0
2500,,3,1,6,6,0
2500,,4,1,6,6,0
2500,,5,1,6,6,0
2500,,6,1,6,6,0
2500,,7,1,6,6,0
2500,,8,1,6,6,0
2500,,0,1,6,6,0
2500,,1,1,6,6,0
2500,,2,1,6,6,0
2500,,3,1,6,6,0
2500,,4,1,6,6,0
2500,,5,1,6,6,0
2500,,6,1,6,6,0
2500,,7,1,6,6,0
2500,,8,1,6,6,0
2500,,0,1,6,6,0
2500,,1,1,6,6,0
2500,,2,1,6,6,0
2500,,3,1,6,6,0
2500,,4,1,6,6,0
2500,,5,1,6,6,0
2500,,6,1,6,6,0
2500,,7,1,6,6,0
2500,,8,1,6,6,0
2500,,0,1,6,6,0
2500,,1,1,6,6,0
2500,,2,1,6,6,0
2500,,3,1,6,6,0
2500,,4,1,6,6,0
2500,,5,1,6,6,0
2500,,6,1,6,6,0
2500,,7,1,6,6,0
2500,,8,1,6,6,0
2500,,0,1,6,6,0
2500,,1,1,6,6,0
2500,,2,1,6,6,0
2500,,3,1,6,6,0
2500,,4,1,6,6,0
2500,,5,1,6,6,0
2500,,6,1,6,6,0
2500,,7,1,6,6,0
2500,,8,1,6,6,0
2500,,0,1,6,6,0
2500,,1,1,6,6,0
2500,,2,1,6,6,0
2500,,3,1,6,6,0
2500,,4,1,6,6,0
2500,,5,1,6,6,0
2500,,6,1,6,6,0
2500,,7,1,6,6,0
2500,,8,1,6,6,0
2500,,0,1,6,6,0
2500,,1,1,6,6,0
2500,,2,1,6,6,0
2500,,3,1,6,6,0
2500,,4,1,6,6,0
2500,,5,1,6,6,0
2500,,6,1,6,6,0
2500,,7,1,6,6,0
2500,,8,1,6,6,0
2500,,0,1,6,6,0
2500,,1,1,6,6,0
2500,,2,1,6,6,0
2500,,3,1,6,6,0
2500,,4,1,6,6,0
2500,,5,1,6,6,0
2500,,6,1,6,6,0
2500,,7,1,6,6,0
2500,,8,1,6,6,0
2500,,0,1,6,6,0
2500,,1,1,6,6,0
2500,,2,1,6,6,0
2500,,3,1,6,6,0
2500,,4,1,6,6,0
2500,,5,1,6,6,0
2500,,6,1,6,6,0
2500,,7,1,6,6,0
2500,,8,1,6,6,0
2500,,0,1,6,6,0
2500,,1,1,6,6,0
2500,,2,1,6,6,0
2500,,3,1,6,6,0
2500,,4,1,6,6,0
2500,,5,1,6,6,0
2500,,6,1,6,6,0
2500,,7,1,6,6,0
2500,,8,1,6,6,0
2500,,0,1,6,6,0
2500,,1,1,6,6,0
2500,,2,1,6,6,0
2500,,3,1,6,6,0
2500,,4,1,6,6,0
2500,,5,1,6,6,0
2500,,6,1,6,6,0
2500,,7,1,6,6,0
2500,,8,1,6,6,0
2500,,0,1,6,6,0
2500,,1,1,6,6,0
2500,,2,1,6,6,0
2500,,3,1,6,6,0
2500,,4,1,6,6,0
2500,,5,1,6,6,0
2500,,6,1,6,6,0
2500,,7,1,6,6,0
2500,,8,1,6,6,0
2500,,0,1,6,6,0
2500,,1,1,6,6,0
2500,,2,1,6,6,0
2500,,3,1,6,6,0
2500,,4,1,6,6,0
2500,,5,1,6,6,0
2500,,6,1,6,6,0
2500,,7,1,6,6,0
2500,,8,1,6,6,0
2500,,0,1,6,6,0
2500,,1,1,6,6,0
2500,,2,1,6,6,0
2500,,3,1,6,6,0
2500,,4,1,6,6,0
2500,,5,1,6,6,0
2500,,6,1,6,6,0
2500,,7,1,6,6,0
2500,,8,1,6,6,0
2500,,0,1,6,6,0
2500,,1,1,6,6,0
2500,,2,1,6,6,0
2500,,3,1,6,6,0
2500,,4,1,6,6,0
2500,,5,1,6,6,0
2500,,6,1,6,6,0
2500,,7,1,6,6,0
2500,,8,1,6,6,0
2500,,0,1,6,6,0
2500,,1,1,6,6,0
2500,,2,1,6,6,0
2500,,3,1,6,6,0
2500,,4,1,6,6,0
2500,,5,1,6,6,0
2500,,6,1,6,6,0
2500,,7,1,6,6,0
2500,,8,1,6,6,0
2500,,0,1,6,6,0
2500,,1,1,6,6,0
2500,,2,1,6,6,0
2500,,3,1,6,6,0
2500,,4,1,6,6,0
2500,,5,1,6,6,0
2500,,6,1,6,6,0
2500,,7,1,6,6,0
2500,,8,1,6,6,0
2500,,0,1,6,6,0
2500,,1,1,6,6,0
2500,,2,1,6,6,0
2500,,3,1,6,6,0
2500,,4,1,6,6,0
2500,,5,1,6,6,0
2500,,6,1,6,6,0
2500,,7,1,6,6,0
2500,,8,1,6,6,0
2500,,0,1,6,6,0
2500,,1,1,6,6,0
2500,,2,1,6,6,0
2500,,3,1,6,6,0
2500,,4,1,6,6,0
2500,,5,1,6,6,0
2500,,6,1,6,6,0
2500,,7,1,6,6,0
2500,,8,1,6,6,0
2500,,0,1,6,6,0
2500,,1,1,6,6,0
2500,,2,1,6,6,0
2500,,3,1,6,6,0
2500,,4,1,6,6,0
2500,,5,1,6,6,0
2500,,6,1,6,6,0
2500,,7,1,6,6,0
2500,,8,1,6,6,0
2500,,0,1,6,6,0
2500,,1,1,6,6,0
2500,,2,1,6,6,0
2500,,3,1,6,6,0
2500,,4,1,6,6,0
2500,,5,1,6,6,0
2500,,6,1,6,6,0
2500,,7,1,6,6,0
2500,,8,1,6,6,0
2550,,0,1,6,6,0
2550,,1,1,6,6,0
2550,,2,1,6,6,0
2550,,3,1,6,6,0
2550,,4,1,6,6,0
2550,,0,1,6,6,0
2550,,1,1,6,6,0
2550,,2,1,6,6,0
2550,,3,1,6,6,0
2550,,4,1,6,6,0
2550,,0,1,6,6,0
2550,,1,1,6,6,0
2550,,2,1,6,6,0
2550,,3,1,6,6,0
2550,,4,1,6,6,0
2550,,0,1,6,6,0
2550,,1,1,6,6,0
2550,,2,1,6,6,0
2550,,3,1,6,6,0
2550,,4,1,6,6,0
2550,,0,1,6,6,0
2550,,1,1,6,6,0
2550,,2,1,6,6,0
2550,,3,1,6,6,0
2550,,4,1,6,6,0
2550,,0,1,6,6,0
2550,,1,1,6,6,0
2550,,2,1,6,6,0
2550,,3,1,6,6,0
2550,,4,1,6,6,0
2550,,0,1,6,6,0
2550,,1,1,6,6,0
2550,,2,1,6,6,0
2550,,3,1,6,6,0
2550,,4,1,6,6,0
2550,,0,1,6,6,0
2550,,1,1,6,6,0
2550,,2,1,6,6,0
2550,,3,1,6,6,0
2550,,4,1,6,6,0
2550,,0,1,6,6,0
2550,,1,1,6,6,0
2550,,2,1,6,6,0
2550,,3,1,6,6,0
2550,,4,1,6,6,0
2550,,0,1,6,6,0
2550,,1,1,6,6,0
2550,,2,1,6,6,0
2550,,3,1,6,6,0
2550,,4,1,6,6,0
2550,,0,1,6,6,0
2550,,1,1,6,6,0
2550,,2,1,6,6,0
2550,,3,1,6,6,0
2550,,4,1,6,6,0
2550,,0,1,6,6,0
2550,,1,1,6,6,0
2550,,2,1,6,6,0
2550,,3,1,6,6,0
2550,,4,1,6,6,0
2550,,0,1,6,6,0
2550,,1,1,6,6,0
2550,,2,1,6,6,0
2550,,3,1,6,6,0
2550,,4,1,6,6,0
2550,,0,1,6,6,0
2550,,1,1,6,6,0
2550,,2,1,6,6,0
2550,,3,1,6,6,0
2550,,4,1,6,6,0
2550,,0,1,6,6,0
2550,,1,1,6,6,0
2550,,2,1,6,6,0
2550,,3,1,6,6,0
2550,,4,1,6,6,0
2550,,0,1,6,6,0
2550,,1,1,6,6,0
2550,,2,1,6,6,0
2550,,3,1,6,6,0
2550,,4,1,6,6,0
2550,,0,1,6,6,0
2550,,1,1,6,6,0
2550,,2,1,6,6,0
2550,,3,1,6,6,0
2550,,4,1,6,6,0
2550,,0,1,6,6,0
2550,,1,1,6,6,0
2550,,2,1,6,6,0
2550,,3,1,6,6,0
2550,,4,1,6,6,0
2550,,0,1,6,6,0
2550,,1,1,6,6,0
2550,,2,1,6,6,0
2550,,3,1,6,6,0
2550,,4,1,6,6,0
2550,,0,1,6,6,0
2550,,1,1,6,6,0
2550,,2,1,6,6,0
2550,,3,1,6,6,0
2550,,4,1,6,6,0
2550,,0,1,6,6,0
2550,,1,1,6,6,0
2550,,2,1,6,6,0
2550,,3,1,6,6,0
2550,,4,1,6,6,0
2550,,0,1,6,6,0
2550,,1,1,6,6,0
2550,,2,1,6,6,0
2550,,3,1,6,6,0
2550,,4,1,6,6,0
2550,,0,1,6,6,0
2550,,1,1,6,6,0
2550,,2,1,6,6,0
2550,,3,1,6,6,0
2550,,4,1,6,6,0
2550,,0,1,6,6,0
2550,,1,1,6,6,0
2550,,2,1,6,6,0
2550,,3,1,6,6,0
2550,,4,1,6,6,0
2550,,0,1,6,6,0
2550,,1,1,6,6,0
2550,,2,1,6,6,0
2550,,3,1,6,6,0
2550,,4,1,6,6,0
2550,,0,1,6,6,0
2550,,1,1,6,6,0
2550,,2,1,6,6,0
2550,,3,1,6,6,0
2550,,4,1,6,6,0
2550,,0,1,6,6,0
2550,,1,1,6,6,0
2550,,2,1,6,6,0
2550,,3,1,6,6,0
2550,,4,1,6,6,0
2550,,0,1,6,6,0
2550,,1,1,6,6,0
2550,,2,1,6,6,0
2550,,3,1,6,6,0
2550,,4,1,6,6,0
2550,,0,1,6,6,0
2550,,1,1,6,6,0
2550,,2,1,6,6,0
2550,,3,1,6,6,0
2550,,4,1,6,6,0
2550,,0,1,6,6,0
2550,,1,1,6,6,0
2550,,2,1,6,6,0
2550,,3,1,6,6,0
2550,,4,1,6,6,0
2550,,0,1,6,6,0
2550,,1,1,6,6,0
2550,,2,1,6,6,0
2550,,3,1,6,6,0
2550,,4,1,6,6,0
2550,,0,1,6,6,0
2550,,1,1,6,6,0
2550,,2,1,6,6,0
2550,,3,1,6,6,0
2550,,4,1,6,6,0
2550,,0,1,6,6,0
2550,,1,1,6,6,0
2550,,2,1,6,6,0
2550,,3,1,6,6,0
2550,,4,1,6,6,0
2550,,0,1,6,6,0
2550,,1,1,6,6,0
2550,,2,1,6,6,0
2550,,3,1,6,6,0
2550,,4,1,6,6,0
2550,,0,1,6,6,0
2550,,1,1,6,6,0
2550,,2,1,6,6,0
2550,,3,1,6,6,0
2550,,4,1,6,6,0
2550,,0,1,6,6,0
2550,,1,1,6,6,0
2550,,2,1,6,6,0
2550,,3,1,6,6,0
2550,,4,1,6,6,0
2550,,0,1,6,6,0
2550,,1,1,6,6,0
2550,,2,1,6,6,0
2550,,3,1,6,6,0
2550,,4,1,6,6,0
2550,,0,1,6,6,0
2550,,1,1,6,6,0
2550,,2,1,6,6,0
2550,,3,1,6,6,0
2550,,4,1,6,6,0
2550,,0,1,6,6,0
2550,,1,1,6,6,0
2550,,2,1,6,6,0
2550,,3,1,6,6,0
2550,,4,1,6,6,0
2550,,0,1,6,6,0
2550,,1,1,6,6,0
2550,,2,1,6,6,0
2550,,3,1,6,6,0
2550,,4,1,6,6,0
2550,,0,1,6,6,0
2550,,1,1,6,6,0
2550,,2,1,6,6,0
2550,,3,1,6,6,0
2550,,4,1,6,6,0
2550,,0,1,6,6,0
2550,,1,1,6,6,0
2550,,2,1,6,6,0
2550,,3,1,6,6,0
2550,,4,1,6,6,0
2550,,0,1,6,6,0
2550,,1,1,6,6,0
2550,,2,1,6,6,0
2550,,3,1,6,6,0
2550,,4,1,6,6,0
2550,,0,1,6,6,0
2550,,1,1,6,6,0
2550,,2,1,6,6,0
2550,,3,1,6,6,0
2550,,4,1,6,6,0
2550,,0,1,6,6,0
2550,,1,1,6,6,0
2550,,2,1,6,6,0
2550,,3,1,6,6,0
2550,,4,1,6,6,0
2550,,0,1,6,6,0
2550,,1,1,6,6,0
2550,,2,1,6,6,0
2550,,3,1,6,6,0
2550,,4,1,6,6,0
2550,,0,1,6,6,0
2550,,1,1,6,6,0
2550,,2,1,6,6,0
2550,,3,1,6,6,0
2550,,4,1,6,6,0
2550,,0,1,6,6,0
2550,,1,1,6,6,0
2550,,2,1,6,6,0
2550,,3,1,6,6,0
2550,,4,1,6,6,0
2550,,0,1,6,6,0
2550,,1,1,6,6,0
2550,,2,1,6,6,0
2550,,3,1,6,6,0
2550,,4,1,6,6,0
2550,,0,1,6,6,0
2550,,1,1,6,6,0
2550,,2,1,6,6,0
2550,,3,1,6,6,0
2550,,4,1,6,6,0
2550,,0,1,6,6,0
2550,,1,1,6,6,0
2550,,2,1,6,6,0
2550,,3,1,6,6,0
2550,,4,1,6,6,0
2550,,0,1,6,6,0
2550,,1,1,6,6,0
2550,,2,1,6,6,0
2550,,3,1,6,6,0
2550,,4,1,6,6,0
2550,,0,1,6,6,0
2550,,1,1,6,6,0
2550,,2,1,6,6,0
2550,,3,1,6,6,0
2550,,4,1,6,6,0
2550,,0,1,6,6,0
2550,,1,1,6,6,0
2550,,2,1,6,6,0
2550,,3,1,6,6,0
2550,,4,1,6,6,0
2550,,0,1,6,6,0
2550,,1,1,6,6,0
2550,,2,1,6,6,0
2550,,3,1,6,6,0
2550,,4,1,6,6,0
2550,,0,1,6,6,0
2550,,1,1,6,6,0
2550,,2,1,6,6,0
2550,,3,1,6,6,0
2550,,4,1,6,6,0
2550,,0,1,6,6,0
2550,,1,1,6,6,0
2550,,2,1,6,6,0
2550,,3,1,6,6,0
2550,,4,1,6,6,0
2550,,0,1,6,6,0
2550,,1,1,6,6,0
2550,,2,1,6,6,0
2550,,3,1,6,6,0
2550,,4,1,6,6,0
2550,,0,1,6,6,0
2550,,1,1,6,6,0
2550,,2,1,6,6,0
2550,,3,1,6,6,0
2550,,4,1,6,6,0
2600,,0,1,6,6,0
2600,,1,1,6,6,0
2600,,2,1,6,6,0
2600,,0,1,6,6,0
2600,,1,1,6,6,0
2600,,2,1,6,6,0
2600,,0,1,6,6,0
2600,,1,1,6,6,0
2600,,2,1,6,6,0
2600,,0,1,6,6,0
2600,,1,1,6,6,0
2600,,2,1,6,6,0
2600,,0,1,6,6,0
2600,,1,1,6,6,0
2600,,2,1,6,6,0
2600,,0,1,6,6,0
2600,,1,1,6,6,0
2600,,2,1,6,6,0
2600,,0,1,6,6,0
2600,,1,1,6,6,0
2600,,2,1,6,6,0
2600,,0,1,6,6,0
2600,,1,1,6,6,0
2600,,2,1,6,6,0
2600,,0,1,6,6,0
2600,,1,1,6,6,0
2600,,2,1,6,6,0
2600,,0,1,6,6,0
2600,,1,1,6,6,0
2600,,2,1,6,6,0
2600,,0,1,6,6,0
2600,,1,1,6,6,0
2600,,2,1,6,6,0
2600,,0,1,6,6,0
2600,,1,1,6,6,0
2600,,2,1,6,6,0
2600,,0,1,6,6,0
2600,,1,1,6,6,0
2600,,2,1,6,6,0
2600,,0,1,6,6,0
2600,,1,1,6,6,0
2600,,2,1,6,6,0
2600,,0,1,6,6,0
2600,,1,1,6,6,0
2600,,2,1,6,6,0
2600,,0,1,6,6,0
2600,,1,1,6,6,0
2600,,2,1,6,6,0
2600,,0,1,6,6,0
2600,,1,1,6,6,0
2600,,2,1,6,6,0
2600,,0,1,6,6,0
2600,,1,1,6,6,0
2600,,2,1,6,6,0
2600,,0,1,6,6,0
2600,,1,1,6,6,0
2600,,2,1,6,6,0
2600,,0,1,6,6,0
2600,,1,1,6,6,0
2600,,2,1,6,6,0
2600,,0,1,6,6,0
2600,,1,1,6,6,0
2600,,2,1,6,6,0
2600,,0,1,6,6,0
2600,,1,1,6,6,0
2600,,2,1,6,6,0
2600,,0,1,6,6,0
2600,,1,1,6,6,0
2600,,2,1,6,6,0
2600,,0,1,6,6,0
2600,,1,1,6,6,0
2600,,2,1,6,6,0
2600,,0,1,6,6,0
2600,,1,1,6,6,0
2600,,2,1,6,6,0
2600,,0,1,6,6,0
2600,,1,1,6,6,0
2600,,2,1,6,6,0
2600,,0,1,6,6,0
2600,,1,1,6,6,0
2600,,2,1,6,6,0
2600,,0,1,6,6,0
2600,,1,1,6,6,0
2600,,2,1,6,6,0
2600,,0,1,6,6,0
2600,,1,1,6,6,0
2600,,2,1,6,6,0
2600,,0,1,6,6,0
2600,,1,1,6,6,0
2600,,2,1,6,6,0
2600,,0,1,6,6,0
2600,,1,1,6,6,0
2600,,2,1,6,6,0
2600,,0,1,6,6,0
2600,,1,1,6,6,0
2600,,2,1,6,6,0
2600,,0,1,6,6,0
2600,,1,1,6,6,0
2600,,2,1,6,6,0
2600,,0,1,6,6,0
2600,,1,1,6,6,0
2600,,2,1,6,6,0
2600,,0,1,6,6,0
2600,,1,1,6,6,0
2600,,2,1,6,6,0
2600,,0,1,6,6,0
2600,,1,1,6,6,0
2600,,2,1,6,6,0
2600,,0,1,6,6,0
2600,,1,1,6,6,0
2600,,2,1,6,6,0
2600,,0,1,6,6,0
2600,,1,1,6,6,0
2600,,2,1,6,6,0
2600,,0,1,6,6,0
2600,,1,1,6,6,0
2600,,2,1,6,6,0
2600,,0,1,6,6,0
2600,,1,1,6,6,0
2600,,2,1,6,6,0
2600,,0,1,6,6,0
2600,,1,1,6,6,0
2600,,2,1,6,6,0
2600,,0,1,6,6,0
2600,,1,1,6,6,0
2600,,2,1,6,6,0
2600,,0,1,6,6,0
2600,,1,1,6,6,0
2600,,2,1,6,6,0
2600,,0,1,6,6,0
2600,,1,1,6,6,0
2600,,2,1,6,6,0
2600,,0,1,6,6,0
2600,,1,1,6,6,0
2600,,2,1,6,6,0
2600,,0,1,6,6,0
2600,,1,1,6,6,0
2600,,2,1,6,6,0
2600,,0,1,6,6,0
2600,,1,1,6,6,0
2600,,2,1,6,6,0
2600,,0,1,6,6,0
2600,,1,1,6,6,0
2600,,2,1,6,6,0
2600,,0,1,6,6,0
2600,,1,1,6,6,0
2600,,2,1,6,6,0
2600,,0,1,6,6,0
2600,,1,1,6,6,0
2600,,2,1,6,6,0
2600,,0,1,6,6,0
2600,,1,1,6,6,0
2600,,2,1,6,6,0
2600,,0,1,6,6,0
2600,,1,1,6,6,0
2600,,2,1,6,6,0
2600,,0,1,6,6,0
2600,,1,1,6,6,0
2600,,2,1,6,6,0
2600,,0,1,6,6,0
2600,,1,1,6,6,0
2600,,2,1,6,6,0
2600,,0,1,6,6,0
2600,,1,1,6,6,0
2600,,2,1,6,6,0
2600,,0,1,6,6,0
2600,,1,1,6,6,0
2600,,2,1,6,6,0
2600,,0,1,6,6,0
2600,,1,1,6,6,0
2600,,2,1,6,6,0
2600,,0,1,6,6,0
2600,,1,1,6,6,0
2600,,2,1,6,6,0
2600,,0,1,6,6,0
2600,,1,1,6,6,0
2600,,2,1,6,6,0
2650,,0,1,6,6,0
2650,,0,1,6,6,0
2650,,0,1,6,6,0
2650,,0,1,6,6,0
2650,,0,1,6,6,0
2650,,0,1,6,6,0
2650,,0,1,6,6,0
2650,,0,1,6,6,0
2650,,0,1,6,6,0
2650,,0,1,6,6,0
2650,,0,1,6,6,0
2650,,0,1,6,6,0
2650,,0,1,6,6,0
2650,,0,1,6,6,0
2650,,0,1,6,6,0
2650,,0,1,6,6,0
2650,,0,1,6,6,0
2650,,0,1,6,6,0
2650,,0,1,6,6,0
2650,,0,1,6,6,0
2650,,0,1,6,6,0
2650,,0,1,6,6,0
2650,,0,1,6,6,0
2650,,0,1,6,6,0
2650,,0,1,6,6,0
2650,,0,1,6,6,0
2650,,0,1,6,6,0
2650,,0,1,6,6,0
2650,,0,1,6,6,0
2650,,0,1,6,6,0
2650,,0,1,6,6,0
2650,,0,1,6,6,0
2650,,0,1,6,6,0
2650,,0,1,6,6,0
2650,,0,1,6,6,0
2650,,0,1,6,6,0
2650,,0,1,6,6,0
2650,,0,1,6,6,0
2650,,0,1,6,6,0
